0.0500000000	0.0046936812
0.1000000000	0.0095444350
0.1500000000	0.0142488381
0.2000000000	0.0189294525
0.2500000000	0.0186738025
0.3000000000	0.0184017893
0.3500000000	0.0182438749
0.4000000000	0.0183253580
0.4500000000	0.0184396438
0.5000000000	0.0186631193
0.5500000000	0.0187340497
0.6000000000	0.0188404775
0.6500000000	0.0187557342
0.7000000000	0.0186634964
0.7500000000	0.0184800312
0.8000000000	0.0183825804
0.8500000000	0.0184322801
0.9000000000	0.0185008980
0.9500000000	0.0186878015
1.0000000000	0.0186774386
1.0500000000	0.0187982914
1.1000000000	0.0186452167
1.1500000000	0.0186936578
1.2000000000	0.0184279105
1.2500000000	0.0185082267
1.3000000000	0.0183775098
1.3500000000	0.0186199028
1.4000000000	0.0186114964
1.4500000000	0.0187469593
1.5000000000	0.0186918731
1.5500000000	0.0186888704
1.6000000000	0.0185851343
1.6500000000	0.0185343895
1.7000000000	0.0184498344
1.7500000000	0.0184465848
1.8000000000	0.0186037932
1.8500000000	0.0186442848
1.9000000000	0.0187114800
1.9500000000	0.0187022553
2.0000000000	0.0186713487
2.0500000000	0.0184994688
2.1000000000	0.0186571842
2.1500000000	0.0183632078
2.2000000000	0.0185475920
2.2500000000	0.0185642186
2.3000000000	0.0186571174
2.3500000000	0.0186872659
2.4000000000	0.0187624935
2.4500000000	0.0185203323
2.5000000000	0.0186237204
2.5500000000	0.0185505412
2.6000000000	0.0184469270
2.6500000000	0.0185580017
2.7000000000	0.0185674144
2.7500000000	0.0186325251
2.8000000000	0.0187041580
2.8500000000	0.0187472830
2.9000000000	0.0185939343
2.9500000000	0.0187322637
3.0000000000	0.0186919658
3.0500000000	0.0189332224
3.1000000000	0.0189321853
3.1500000000	0.0191586413
3.2000000000	0.0192527423
3.2500000000	0.0193464662
3.3000000000	0.0192732354
3.3500000000	0.0193683356
3.4000000000	0.0191950111
3.4500000000	0.0192734384
3.5000000000	0.0193019747
3.5500000000	0.0192742241
3.6000000000	0.0193252001
3.6500000000	0.0194052391
3.7000000000	0.0194535676
3.7500000000	0.0193856649
3.8000000000	0.0193920645
3.8500000000	0.0192342232
3.9000000000	0.0191136668
3.9500000000	0.0192359233
4.0000000000	0.0195431597
4.0500000000	0.0190239128
4.1000000000	0.0190563654
4.1500000000	0.0195492389
4.2000000000	0.0192508072
4.2500000000	0.0190090036
4.3000000000	0.0194829788
4.3500000000	0.0185858833
4.4000000000	0.0187549736
4.4500000000	0.0196469286
4.5000000000	0.0189564176
4.5500000000	0.0190735976
4.6000000000	0.0190290579
4.6500000000	0.0183721878
4.7000000000	0.0192305772
4.7500000000	0.0189925497
4.8000000000	0.0187647451
4.8500000000	0.0189087019
4.9000000000	0.0181055177
4.9500000000	0.0186092464
5.0000000000	0.0184310440
5.0500000000	0.0187996985
5.1000000000	0.0187307878
5.1500000000	0.0181519809
5.2000000000	0.0179656687
5.2500000000	0.0170391180
5.3000000000	0.0170676510
5.3500000000	0.0166395874
5.4000000000	0.0163663299
5.4500000000	0.0167583923
5.5000000000	0.0167042261
5.5500000000	0.0176840277
5.6000000000	0.0180978083
5.6500000000	0.0187332558
5.7000000000	0.0188033482
5.7500000000	0.0190359805
5.8000000000	0.0192566331
5.8500000000	0.0191218637
5.9000000000	0.0198296301
5.9500000000	0.0195277286
6.0000000000	0.0200217457
6.0500000000	0.0196665935
6.1000000000	0.0197183111
6.1500000000	0.0196598798
6.2000000000	0.0197265614
6.2500000000	0.0201260518
6.3000000000	0.0201317964
6.3500000000	0.0203587716
6.4000000000	0.0200888787
6.4500000000	0.0201603092
6.5000000000	0.0199137014
6.5500000000	0.0201751656
6.6000000000	0.0200947925
6.6500000000	0.0203737879
6.7000000000	0.0205536799
6.7500000000	0.0204816417
6.8000000000	0.0205648003
6.8500000000	0.0203955798
6.9000000000	0.0206409651
6.9500000000	0.0205901460
