0.0050000000	0.0042317013
0.0100000000	0.0167962631
0.0150000000	0.0373078901
0.0200000000	0.0651427362
0.0250000000	0.0994666271
0.0300000000	0.1392719331
0.0350000000	0.1834217715
0.0400000000	0.2306993723
0.0450000000	0.2798601911
0.0500000000	0.3296842466
0.0550000000	0.3790261678
0.0600000000	0.4268605814
0.0650000000	0.4723207334
0.0700000000	0.5147286046
0.0750000000	0.5536152363
0.0800000000	0.5887304943
0.0850000000	0.6200420492
0.0900000000	0.6477239009
0.0950000000	0.6721353028
0.1000000000	0.6937914144
0.1050000000	0.7133274082
0.1100000000	0.7314580585
0.1150000000	0.7489350234
0.1200000000	0.7665041061
0.1250000000	0.7848647203
0.1300000000	0.8046336203
0.1350000000	0.8263146736
0.1400000000	0.8502760903
0.1450000000	0.8767360846
0.1500000000	0.9057574688
0.1550000000	0.9372511789
0.1600000000	0.9709882495
0.1650000000	1.0066193023
0.1700000000	1.0437002268
0.1750000000	1.0817224214
0.1800000000	1.1201457537
0.1850000000	1.1584322911
0.1900000000	1.1960788599
0.1950000000	1.2326466012
0.2000000000	1.2677859090
0.2050000000	1.2969393122
0.2100000000	1.3159716757
0.2150000000	1.3252753314
0.2200000000	1.3256026293
0.2250000000	1.3180280646
0.2300000000	1.3038948030
0.2350000000	1.2847485188
0.2400000000	1.2622620982
0.2450000000	1.2381552014
0.2500000000	1.2141129043
0.2550000000	1.1917076331
0.2600000000	1.1723283761
0.2650000000	1.1571207144
0.2700000000	1.1469405871
0.2750000000	1.1423239293
0.2800000000	1.1434734453
0.2850000000	1.1502628379
0.2900000000	1.1622578819
0.2950000000	1.1787528338
0.3000000000	1.1988198760
0.3050000000	1.2213686367
0.3100000000	1.2452123408
0.3150000000	1.2691368588
0.3200000000	1.2919688423
0.3250000000	1.3126392648
0.3300000000	1.3302390209
0.3350000000	1.3440637456
0.3400000000	1.3536456751
0.3450000000	1.3587711377
0.3500000000	1.3594830942
0.3550000000	1.3560689942
0.3600000000	1.3490350358
0.3650000000	1.3390686504
0.3700000000	1.3269916645
0.3750000000	1.3137070593
0.3800000000	1.3001425533
0.3850000000	1.2871943391
0.3900000000	1.2756742301
0.3950000000	1.2662632068
0.4000000000	1.2594739213
0.4050000000	1.2556241525
0.4100000000	1.2548225294
0.4150000000	1.2569671066
0.4200000000	1.2617566150
0.4250000000	1.2687134804
0.4300000000	1.2772170323
0.4350000000	1.2865447579
0.4400000000	1.2959190237
0.4450000000	1.3045564127
0.4500000000	1.3117167137
0.4550000000	1.3167486725
0.4600000000	1.3191298440
0.4650000000	1.3184982750
0.4700000000	1.3146742560
0.4750000000	1.3076709905
0.4800000000	1.2976936970
0.4850000000	1.2851273430
0.4900000000	1.2705138745
0.4950000000	1.2545204105
0.5000000000	1.2379003802
0.5050000000	1.2214499712
0.5100000000	1.2059624960
0.5150000000	1.1921833796
0.5200000000	1.1807683911
0.5250000000	1.1722475243
0.5300000000	1.1669965672
0.5350000000	1.1652179221
0.5400000000	1.1669316765
0.5450000000	1.1719773089
0.5500000000	1.1800257857
0.5550000000	1.1906011949
0.5600000000	1.2031105171
0.5650000000	1.2168796691
0.5700000000	1.2311936133
0.5750000000	1.2453381167
0.5800000000	1.2586406720
0.5850000000	1.2705081819
0.5900000000	1.2804592270
0.5950000000	1.2881490842
0.6000000000	1.2933861217
0.6050000000	1.2961387195
0.6100000000	1.2965324422
0.6150000000	1.2948377713
0.6200000000	1.2914492651
0.6250000000	1.2868575126
0.6300000000	1.2816156640
0.6350000000	1.2763026226
0.6400000000	1.2714851623
0.6450000000	1.2676812713
0.6500000000	1.2653269294
0.6550000000	1.2647482959
0.6600000000	1.2661409437
0.6650000000	1.2695573380
0.6700000000	1.2749032508
0.6750000000	1.2819432656
0.6800000000	1.2903149756
0.6850000000	1.2995509664
0.6900000000	1.3091072105
0.6950000000	1.3183961306
0.7000000000	1.3268223209
0.7050000000	1.3338187703
0.7100000000	1.3388814159
0.7150000000	1.3415999708
0.7200000000	1.3416832016
0.7250000000	1.3389771771
0.7300000000	1.3334754344
0.7350000000	1.3253204951
0.7400000000	1.3147966817
0.7450000000	1.3023147019
0.7500000000	1.2883889485
0.7550000000	1.2736088915
0.7600000000	1.2586062775
0.7650000000	1.2440200862
0.7700000000	1.2304613141
0.7750000000	1.2184796489
0.7800000000	1.2085339730
0.7850000000	1.2009683914
0.7900000000	1.1959951403
0.7950000000	1.1936853176
0.8000000000	1.1939679027
0.8050000000	1.1966370427
0.8100000000	1.2013670912
0.8150000000	1.2077344330
0.8200000000	1.2152447325
0.8250000000	1.2233639351
0.8300000000	1.2315511425
0.8350000000	1.2392913871
0.8400000000	1.2461263522
0.8450000000	1.2516812270
0.8500000000	1.2556861242
0.8550000000	1.2579908316
0.8600000000	1.2585720694
0.8650000000	1.2575328841
0.8700000000	1.2550942765
0.8750000000	1.2515796300
0.8800000000	1.2473929253
0.8850000000	1.2429920988
0.8900000000	1.2388591766
0.8950000000	1.2354690053
0.9000000000	1.2332584696
0.9050000000	1.2325980479
0.9100000000	1.2337674110
0.9150000000	1.2369365146
0.9200000000	1.2421533062
0.9250000000	1.2493387660
0.9300000000	1.2582895630
0.9350000000	1.2686881541
0.9400000000	1.2801197122
0.9450000000	1.2920948701
0.9500000000	1.3040769251
0.9550000000	1.3155118905
0.9600000000	1.3258596244
0.9650000000	1.3346242042
0.9700000000	1.3413817733
0.9750000000	1.3458042425
0.9800000000	1.3476774781
0.9850000000	1.3469129450
0.9900000000	1.3435521573
0.9950000000	1.3377637190
1.0000000000	1.3298331717
1.0050000000	1.3201462862
1.0100000000	1.3091668170
1.0150000000	1.2974100541
1.0200000000	1.2854137464
1.0250000000	1.2737081113
1.0300000000	1.2627866887
1.0350000000	1.2530797308
1.0400000000	1.2449316604
1.0450000000	1.2385838767
1.0500000000	1.2341638617
1.0550000000	1.2316811619
1.0600000000	1.2310304084
1.0650000000	1.2320011202
1.0700000000	1.2342936367
1.0750000000	1.2375401656
1.0800000000	1.2413296375
1.0850000000	1.2452348404
1.0900000000	1.2488401846
1.0950000000	1.2517684195
1.1000000000	1.2537047010
1.1050000000	1.2544165736
1.1100000000	1.2537686852
1.1150000000	1.2517313748
1.1200000000	1.2483826435
1.1250000000	1.2439034163
1.1300000000	1.2385664069
1.1350000000	1.2327192766
1.1400000000	1.2267631170
1.1450000000	1.2211275640
1.1500000000	1.2162440453
1.1550000000	1.2125187730
1.1600000000	1.2103071016
1.1650000000	1.2098907879
1.1700000000	1.2114595138
1.1750000000	1.2150977742
1.1800000000	1.2207779145
1.1850000000	1.2283597338
1.1900000000	1.2375966816
1.1950000000	1.2481482854
1.2000000000	1.2595980785
1.2050000000	1.2714759760
1.2100000000	1.2832837848
1.2150000000	1.2945223550
1.2200000000	1.3047187852
1.2250000000	1.3134520961
1.2300000000	1.3203758839
1.2350000000	1.3252366452
1.2400000000	1.3278867255
1.2450000000	1.3282911645
1.2500000000	1.3265280721
1.2550000000	1.3227825517
1.2600000000	1.3173345687
1.2650000000	1.3105415143
1.2700000000	1.3028165271
1.2750000000	1.2946038771
1.2800000000	1.2863528862
