0 0 0
1 0.5 0
2 1 0
3 0 0.5
4 0.5 0.5
5 1 0.5
6 0 1
7 0.5 1
8 1 1
9 0.25 0
10 0.5 0.25
11 0.25 0.5
12 0 0.25
13 0.5 0.75
14 0.25 1
15 0 0.75
16 0.75 0.5
17 1 0.75
18 0.75 1
19 0.75 0
20 1 0.25
21 0.25 0.25
22 0.25 0.75
23 0.75 0.75
24 0.75 0.25
